tanggal;bulan;tahun;nilai;nama;kategori
2020-11-15;Nopember;2020;3897;Sembuh (orang/hari);Sembuh Harian
2020-11-16;Nopember;2020;3452;Sembuh (orang/hari);Sembuh Harian
2020-11-17;Nopember;2020;3193;Sembuh (orang/hari);Sembuh Harian
2020-11-18;Nopember;2020;3711;Sembuh (orang/hari);Sembuh Harian
2020-11-19;Nopember;2020;4265;Sembuh (orang/hari);Sembuh Harian
2020-11-20;Nopember;2020;3940;Sembuh (orang/hari);Sembuh Harian
2020-11-21;Nopember;2020;3403;Sembuh (orang/hari);Sembuh Harian
2020-11-22;Nopember;2020;4233;Sembuh (orang/hari);Sembuh Harian
2020-11-23;Nopember;2020;4198;Sembuh (orang/hari);Sembuh Harian
2020-10-26;Oktober;2020;2749269;Diperiksa (orang);Diperiksa
2020-10-27;Oktober;2020;2777969;Diperiksa (orang);Diperiksa
2020-10-28;Oktober;2020;2805313;Diperiksa (orang);Diperiksa
2020-10-29;Oktober;2020;2830706;Diperiksa (orang);Diperiksa
2020-10-30;Oktober;2020;2853984;Diperiksa (orang);Diperiksa
2020-10-31;Oktober;2020;2881443;Diperiksa (orang);Diperiksa
2020-11-01;Nopember;2020;2899414;Diperiksa (orang);Diperiksa
2020-11-02;Nopember;2020;2919560;Diperiksa (orang);Diperiksa
2020-11-03;Nopember;2020;2941778;Diperiksa (orang);Diperiksa
2020-11-04;Nopember;2020;2969883;Diperiksa (orang);Diperiksa
2020-11-05;Nopember;2020;3001189;Diperiksa (orang);Diperiksa
2020-11-06;Nopember;2020;3030661;Diperiksa (orang);Diperiksa
2020-11-07;Nopember;2020;3059777;Diperiksa (orang);Diperiksa
2020-11-08;Nopember;2020;3080718;Diperiksa (orang);Diperiksa
2020-11-09;Nopember;2020;3105465;Diperiksa (orang);Diperiksa
2020-11-10;Nopember;2020;3137485;Diperiksa (orang);Diperiksa
2020-11-11;Nopember;2020;3175096;Diperiksa (orang);Diperiksa
2020-11-12;Nopember;2020;3211592;Diperiksa (orang);Diperiksa
2020-11-13;Nopember;2020;3249484;Diperiksa (orang);Diperiksa
2020-11-14;Nopember;2020;3288194;Diperiksa (orang);Diperiksa
2020-11-15;Nopember;2020;3313590;Diperiksa (orang);Diperiksa
2020-11-16;Nopember;2020;3341160;Diperiksa (orang);Diperiksa
2020-11-17;Nopember;2020;3377716;Diperiksa (orang);Diperiksa
2020-11-18;Nopember;2020;3415613;Diperiksa (orang);Diperiksa
2020-11-19;Nopember;2020;3456835;Diperiksa (orang);Diperiksa
2020-11-20;Nopember;2020;3496036;Diperiksa (orang);Diperiksa
2020-11-21;Nopember;2020;3526607;Diperiksa (orang);Diperiksa
2020-11-22;Nopember;2020;3553142;Diperiksa (orang);Diperiksa
2020-11-23;Nopember;2020;3580476;Diperiksa (orang);Diperiksa
2020-10-26;Oktober;2020;19038;Diperiksa (orang/hari);Diperiksa Harian
2020-10-27;Oktober;2020;28700;Diperiksa (orang/hari);Diperiksa Harian
2020-10-28;Oktober;2020;27344;Diperiksa (orang/hari);Diperiksa Harian
2020-10-29;Oktober;2020;25393;Diperiksa (orang/hari);Diperiksa Harian
2020-10-30;Oktober;2020;23278;Diperiksa (orang/hari);Diperiksa Harian
2020-10-31;Oktober;2020;27459;Diperiksa (orang/hari);Diperiksa Harian
2020-11-01;Nopember;2020;17971;Diperiksa (orang/hari);Diperiksa Harian
2020-11-02;Nopember;2020;20146;Diperiksa (orang/hari);Diperiksa Harian
2020-11-03;Nopember;2020;22218;Diperiksa (orang/hari);Diperiksa Harian
2020-11-04;Nopember;2020;28105;Diperiksa (orang/hari);Diperiksa Harian
2020-11-05;Nopember;2020;31306;Diperiksa (orang/hari);Diperiksa Harian
2020-11-06;Nopember;2020;29472;Diperiksa (orang/hari);Diperiksa Harian
2020-11-07;Nopember;2020;29116;Diperiksa (orang/hari);Diperiksa Harian
2020-11-08;Nopember;2020;20941;Diperiksa (orang/hari);Diperiksa Harian
2020-11-09;Nopember;2020;24747;Diperiksa (orang/hari);Diperiksa Harian
2020-11-10;Nopember;2020;32020;Diperiksa (orang/hari);Diperiksa Harian
2020-11-11;Nopember;2020;37611;Diperiksa (orang/hari);Diperiksa Harian
2020-11-12;Nopember;2020;36496;Diperiksa (orang/hari);Diperiksa Harian
2020-11-13;Nopember;2020;37892;Diperiksa (orang/hari);Diperiksa Harian
2020-11-14;Nopember;2020;38710;Diperiksa (orang/hari);Diperiksa Harian
2020-11-15;Nopember;2020;25396;Diperiksa (orang/hari);Diperiksa Harian
2020-11-16;Nopember;2020;27570;Diperiksa (orang/hari);Diperiksa Harian
2020-11-17;Nopember;2020;36556;Diperiksa (orang/hari);Diperiksa Harian
2020-11-18;Nopember;2020;37897;Diperiksa (orang/hari);Diperiksa Harian
2020-11-19;Nopember;2020;41222;Diperiksa (orang/hari);Diperiksa Harian
2020-11-20;Nopember;2020;39201;Diperiksa (orang/hari);Diperiksa Harian
2020-11-21;Nopember;2020;30571;Diperiksa (orang/hari);Diperiksa Harian
2020-11-22;Nopember;2020;26535;Diperiksa (orang/hari);Diperiksa Harian
2020-11-23;Nopember;2020;27334;Diperiksa (orang/hari);Diperiksa Harian
2020-10-26;Oktober;2020;121.29112352576;CREC(%);Koefisien Ekspansi
2020-10-27;Oktober;2020;130;CREC(%);Koefisien Ekspansi
2020-10-28;Oktober;2020;87.9870935716059;CREC(%);Koefisien Ekspansi
2020-10-29;Oktober;2020;111.781206171108;CREC(%);Koefisien Ekspansi
2020-10-30;Oktober;2020;155.919917155678;CREC(%);Koefisien Ekspansi
2020-10-31;Oktober;2020;111.549475023863;CREC(%);Koefisien Ekspansi
2020-11-01;Nopember;2020;153.597922848665;CREC(%);Koefisien Ekspansi
2020-11-02;Nopember;2020;138.42627960275;CREC(%);Koefisien Ekspansi
2020-11-03;Nopember;2020;132.223343424151;CREC(%);Koefisien Ekspansi
2020-11-04;Nopember;2020;112.783075089392;CREC(%);Koefisien Ekspansi
2020-11-05;Nopember;2020;94.9569495694957;CREC(%);Koefisien Ekspansi
2020-11-06;Nopember;2020;94.3091582848068;CREC(%);Koefisien Ekspansi
2020-11-07;Nopember;2020;87.0952604411075;CREC(%);Koefisien Ekspansi
2020-11-08;Nopember;2020;100.025773195876;CREC(%);Koefisien Ekspansi
2020-11-09;Nopember;2020;139.081668419208;CREC(%);Koefisien Ekspansi
2020-11-10;Nopember;2020;91.9555437946547;CREC(%);Koefisien Ekspansi
2020-11-11;Nopember;2020;85.9681697612732;CREC(%);Koefisien Ekspansi
2020-11-12;Nopember;2020;74.3350107836089;CREC(%);Koefisien Ekspansi
2020-11-13;Nopember;2020;55.2902277736958;CREC(%);Koefisien Ekspansi
2020-11-14;Nopember;2020;56.9044006069803;CREC(%);Koefisien Ekspansi
2020-11-15;Nopember;2020;94.9098879688261;CREC(%);Koefisien Ekspansi
2020-11-16;Nopember;2020;97.6520509193777;CREC(%);Koefisien Ekspansi
2020-11-17;Nopember;2020;83.8718150774888;CREC(%);Koefisien Ekspansi
2020-11-18;Nopember;2020;87.010550996483;CREC(%);Koefisien Ekspansi
2020-11-19;Nopember;2020;88.8912046686119;CREC(%);Koefisien Ekspansi
2020-11-20;Nopember;2020;82.220367278798;CREC(%);Koefisien Ekspansi
2020-11-21;Nopember;2020;68.0872348939576;CREC(%);Koefisien Ekspansi
2020-11-22;Nopember;2020;97.0871559633028;CREC(%);Koefisien Ekspansi
2020-11-23;Nopember;2020;94.5069788383611;CREC(%);Koefisien Ekspansi
2020-10-26;Oktober;2020;3.41304137590537;CFR(%);Koefisien Fatalitas
2020-10-27;Oktober;2020;3.40821381547418;CFR(%);Koefisien Fatalitas
2020-10-28;Oktober;2020;3.39889583328131;CFR(%);Koefisien Fatalitas
2020-10-29;Oktober;2020;3.39093375044549;CFR(%);Koefisien Fatalitas
2020-10-30;Oktober;2020;3.38669844819324;CFR(%);Koefisien Fatalitas
2020-10-31;Oktober;2020;3.3819570433663;CFR(%);Koefisien Fatalitas
2020-11-01;Nopember;2020;3.37779565099422;CFR(%);Koefisien Fatalitas
2020-11-02;Nopember;2020;3.38082146932369;CFR(%);Koefisien Fatalitas
2020-11-03;Nopember;2020;3.38117717358829;CFR(%);Koefisien Fatalitas
2020-11-04;Nopember;2020;3.38106518135968;CFR(%);Koefisien Fatalitas
2020-11-05;Nopember;2020;3.36968877114863;CFR(%);Koefisien Fatalitas
2020-11-06;Nopember;2020;3.36193531265859;CFR(%);Koefisien Fatalitas
2020-11-07;Nopember;2020;3.35149687900497;CFR(%);Koefisien Fatalitas
2020-11-08;Nopember;2020;3.33869449597456;CFR(%);Koefisien Fatalitas
2020-11-09;Nopember;2020;3.33409749664638;CFR(%);Koefisien Fatalitas
2020-11-10;Nopember;2020;3.32194586225211;CFR(%);Koefisien Fatalitas
2020-11-11;Nopember;2020;3.31073511887494;CFR(%);Koefisien Fatalitas
2020-11-12;Nopember;2020;3.30163545151241;CFR(%);Koefisien Fatalitas
2020-11-13;Nopember;2020;3.28508853375862;CFR(%);Koefisien Fatalitas
2020-11-14;Nopember;2020;3.27165680000518;CFR(%);Koefisien Fatalitas
2020-11-15;Nopember;2020;3.25638549986834;CFR(%);Koefisien Fatalitas
2020-11-16;Nopember;2020;3.24998725161904;CFR(%);Koefisien Fatalitas
2020-11-17;Nopember;2020;3.24435404832914;CFR(%);Koefisien Fatalitas
2020-11-18;Nopember;2020;3.23842747326203;CFR(%);Koefisien Fatalitas
2020-11-19;Nopember;2020;3.22635351734579;CFR(%);Koefisien Fatalitas
2020-11-20;Nopember;2020;3.21066535602384;CFR(%);Koefisien Fatalitas
2020-11-21;Nopember;2020;3.19759663334063;CFR(%);Koefisien Fatalitas
2020-11-22;Nopember;2020;3.19168602361414;CFR(%);Koefisien Fatalitas
2020-11-23;Nopember;2020;3.18695106649937;CFR(%);Koefisien Fatalitas
2020-11-24;Nopember;2020;506302;Terkonfirmasi (orang);Terkonfirmasi
2020-11-25;Nopember;2020;511836;Terkonfirmasi (orang);Terkonfirmasi
2020-11-26;Nopember;2020;516753;Terkonfirmasi (orang);Terkonfirmasi
2020-11-27;Nopember;2020;522581;Terkonfirmasi (orang);Terkonfirmasi
2020-11-28;Nopember;2020;527999;Terkonfirmasi (orang);Terkonfirmasi
2020-11-29;Nopember;2020;534266;Terkonfirmasi (orang);Terkonfirmasi
2020-11-30;Nopember;2020;538883;Terkonfirmasi (orang);Terkonfirmasi
2020-11-24;Nopember;2020;4192;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-11-25;Nopember;2020;5534;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-11-26;Nopember;2020;4917;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-11-27;Nopember;2020;5828;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-11-28;Nopember;2020;5418;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-11-29;Nopember;2020;6267;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-11-30;Nopember;2020;4617;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-11-24;Nopember;2020;16111;Kematian (orang);Kematian
2020-11-25;Nopember;2020;16225;Kematian (orang);Kematian
2020-11-26;Nopember;2020;16352;Kematian (orang);Kematian
2020-11-27;Nopember;2020;16521;Kematian (orang);Kematian
2020-11-28;Nopember;2020;16521;Kematian (orang);Kematian
2020-11-29;Nopember;2020;16815;Kematian (orang);Kematian
2020-11-30;Nopember;2020;16945;Kematian (orang);Kematian
2020-11-24;Nopember;2020;109;Kematian (orang/hari);Kematian Harian
2020-11-25;Nopember;2020;114;Kematian (orang/hari);Kematian Harian
2020-11-26;Nopember;2020;127;Kematian (orang/hari);Kematian Harian
2020-11-27;Nopember;2020;169;Kematian (orang/hari);Kematian Harian
2020-11-28;Nopember;2020;127;Kematian (orang/hari);Kematian Harian
2020-11-29;Nopember;2020;294;Kematian (orang/hari);Kematian Harian
2020-11-30;Nopember;2020;130;Kematian (orang/hari);Kematian Harian
2020-11-24;Nopember;2020;425313;Sembuh (orang);Sembuh
2020-11-25;Nopember;2020;429807;Sembuh (orang);Sembuh
2020-11-26;Nopember;2020;433649;Sembuh (orang);Sembuh
2020-11-27;Nopember;2020;437456;Sembuh (orang);Sembuh
2020-11-28;Nopember;2020;441983;Sembuh (orang);Sembuh
2020-11-29;Nopember;2020;445793;Sembuh (orang);Sembuh
2020-11-30;Nopember;2020;450518;Sembuh (orang);Sembuh
2020-11-24;Nopember;2020;2927;Sembuh (orang/hari);Sembuh Harian
2020-11-25;Nopember;2020;4494;Sembuh (orang/hari);Sembuh Harian
2020-11-26;Nopember;2020;3842;Sembuh (orang/hari);Sembuh Harian
2020-11-27;Nopember;2020;3807;Sembuh (orang/hari);Sembuh Harian
2020-11-28;Nopember;2020;4527;Sembuh (orang/hari);Sembuh Harian
2020-11-29;Nopember;2020;3810;Sembuh (orang/hari);Sembuh Harian
2020-11-30;Nopember;2020;4725;Sembuh (orang/hari);Sembuh Harian
2020-11-24;Nopember;2020;3608244;Diperiksa (orang);Diperiksa
2020-11-25;Nopember;2020;3651964;Diperiksa (orang);Diperiksa
2020-11-26;Nopember;2020;3690126;Diperiksa (orang);Diperiksa
2020-11-27;Nopember;2020;3729561;Diperiksa (orang);Diperiksa
2020-11-28;Nopember;2020;3766860;Diperiksa (orang);Diperiksa
2020-11-29;Nopember;2020;3797881;Diperiksa (orang);Diperiksa
2020-11-30;Nopember;2020;3827720;Diperiksa (orang);Diperiksa
2020-11-24;Nopember;2020;27768;Diperiksa (orang/hari);Diperiksa Harian
2020-11-25;Nopember;2020;43720;Diperiksa (orang/hari);Diperiksa Harian
2020-11-26;Nopember;2020;38162;Diperiksa (orang/hari);Diperiksa Harian
2020-11-27;Nopember;2020;39435;Diperiksa (orang/hari);Diperiksa Harian
2020-11-28;Nopember;2020;37299;Diperiksa (orang/hari);Diperiksa Harian
2020-11-29;Nopember;2020;107753;Diperiksa (orang/hari);Diperiksa Harian
2020-11-30;Nopember;2020;29839;Diperiksa (orang/hari);Diperiksa Harian
2020-11-24;Nopember;2020;69.8234732824428;CREC(%);Koefisien Ekspansi
2020-11-25;Nopember;2020;81.2070834839176;CREC(%);Koefisien Ekspansi
2020-11-26;Nopember;2020;78.1370754525117;CREC(%);Koefisien Ekspansi
2020-11-27;Nopember;2020;65.3225806451613;CREC(%);Koefisien Ekspansi
2020-11-28;Nopember;2020;83.5548172757475;CREC(%);Koefisien Ekspansi
2020-11-29;Nopember;2020;60.7946385830541;CREC(%);Koefisien Ekspansi
2020-11-30;Nopember;2020;102.33918128655;CREC(%);Koefisien Ekspansi
2020-11-24;Nopember;2020;3.18209290107485;CFR(%);Koefisien Fatalitas
2020-11-25;Nopember;2020;3.16996069053369;CFR(%);Koefisien Fatalitas
2020-11-26;Nopember;2020;3.16437446904033;CFR(%);Koefisien Fatalitas
2020-11-27;Nopember;2020;3.16142377928015;CFR(%);Koefisien Fatalitas
2020-11-28;Nopember;2020;3.12898319883182;CFR(%);Koefisien Fatalitas
2020-11-29;Nopember;2020;3.14730864400879;CFR(%);Koefisien Fatalitas
2020-11-30;Nopember;2020;3.14446735191127;CFR(%);Koefisien Fatalitas
2020-12-01;Desember;2020;543975;Terkonfirmasi (orang);Terkonfirmasi
2020-12-02;Desember;2020;549508;Terkonfirmasi (orang);Terkonfirmasi
2020-12-03;Desember;2020;557877;Terkonfirmasi (orang);Terkonfirmasi
2020-12-04;Desember;2020;563680;Terkonfirmasi (orang);Terkonfirmasi
2020-12-05;Desember;2020;569707;Terkonfirmasi (orang);Terkonfirmasi
2020-12-06;Desember;2020;575796;Terkonfirmasi (orang);Terkonfirmasi
2020-12-07;Desember;2020;581550;Terkonfirmasi (orang);Terkonfirmasi
2020-12-08;Desember;2020;586842;Terkonfirmasi (orang);Terkonfirmasi
2020-12-09;Desember;2020;592900;Terkonfirmasi (orang);Terkonfirmasi
2020-12-10;Desember;2020;598933;Terkonfirmasi (orang);Terkonfirmasi
2020-12-01;Desember;2020;5092;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-02;Desember;2020;5533;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-03;Desember;2020;8369;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-04;Desember;2020;5803;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-05;Desember;2020;6027;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-06;Desember;2020;6089;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-07;Desember;2020;5754;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-08;Desember;2020;5292;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-09;Desember;2020;6058;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-10;Desember;2020;6033;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-01;Desember;2020;17081;Kematian (orang);Kematian
2020-12-02;Desember;2020;17199;Kematian (orang);Kematian
2020-12-03;Desember;2020;17355;Kematian (orang);Kematian
2020-12-04;Desember;2020;17479;Kematian (orang);Kematian
2020-12-05;Desember;2020;17589;Kematian (orang);Kematian
2020-12-06;Desember;2020;17749;Kematian (orang);Kematian
2020-12-07;Desember;2020;17867;Kematian (orang);Kematian
2020-12-08;Desember;2020;18000;Kematian (orang);Kematian
2020-12-09;Desember;2020;18171;Kematian (orang);Kematian
2020-12-10;Desember;2020;18336;Kematian (orang);Kematian
2020-12-01;Desember;2020;136;Kematian (orang/hari);Kematian Harian
2020-12-02;Desember;2020;118;Kematian (orang/hari);Kematian Harian
2020-12-03;Desember;2020;156;Kematian (orang/hari);Kematian Harian
2020-12-04;Desember;2020;124;Kematian (orang/hari);Kematian Harian
2020-12-05;Desember;2020;110;Kematian (orang/hari);Kematian Harian
2020-12-06;Desember;2020;160;Kematian (orang/hari);Kematian Harian
2020-12-07;Desember;2020;118;Kematian (orang/hari);Kematian Harian
2020-12-08;Desember;2020;133;Kematian (orang/hari);Kematian Harian
2020-12-09;Desember;2020;171;Kematian (orang/hari);Kematian Harian
2020-12-10;Desember;2020;165;Kematian (orang/hari);Kematian Harian
2020-12-01;Desember;2020;454979;Sembuh (orang);Sembuh
2020-12-02;Desember;2020;458880;Sembuh (orang);Sembuh
2020-12-03;Desember;2020;462553;Sembuh (orang);Sembuh
2020-12-04;Desember;2020;466178;Sembuh (orang);Sembuh
2020-12-05;Desember;2020;470449;Sembuh (orang);Sembuh
2020-12-06;Desember;2020;474771;Sembuh (orang);Sembuh
2020-12-07;Desember;2020;479262;Sembuh (orang);Sembuh
2020-12-08;Desember;2020;483497;Sembuh (orang);Sembuh
2020-12-09;Desember;2020;487445;Sembuh (orang);Sembuh
2020-12-10;Desember;2020;491975;Sembuh (orang);Sembuh
2020-12-01;Desember;2020;4461;Sembuh (orang/hari);Sembuh Harian
2020-12-02;Desember;2020;3901;Sembuh (orang/hari);Sembuh Harian
2020-12-03;Desember;2020;3673;Sembuh (orang/hari);Sembuh Harian
2020-12-04;Desember;2020;3625;Sembuh (orang/hari);Sembuh Harian
2020-12-05;Desember;2020;4271;Sembuh (orang/hari);Sembuh Harian
2020-12-06;Desember;2020;4322;Sembuh (orang/hari);Sembuh Harian
2020-12-07;Desember;2020;4491;Sembuh (orang/hari);Sembuh Harian
2020-12-08;Desember;2020;4235;Sembuh (orang/hari);Sembuh Harian
2020-12-09;Desember;2020;3948;Sembuh (orang/hari);Sembuh Harian
2020-12-10;Desember;2020;4530;Sembuh (orang/hari);Sembuh Harian
2020-12-01;Desember;2020;3865412;Diperiksa (orang);Diperiksa
2020-12-02;Desember;2020;3907273;Diperiksa (orang);Diperiksa
2020-12-03;Desember;2020;3952752;Diperiksa (orang);Diperiksa
2020-12-04;Desember;2020;3992487;Diperiksa (orang);Diperiksa
2020-12-05;Desember;2020;4029428;Diperiksa (orang);Diperiksa
2020-12-06;Desember;2020;4058033;Diperiksa (orang);Diperiksa
2020-12-07;Desember;2020;4079605;Diperiksa (orang);Diperiksa
2020-12-08;Desember;2020;4113090;Diperiksa (orang);Diperiksa
2020-12-09;Desember;2020;4143604;Diperiksa (orang);Diperiksa
2020-12-10;Desember;2020;4176266;Diperiksa (orang);Diperiksa
2020-12-01;Desember;2020;37692;Diperiksa (orang/hari);Diperiksa Harian
2020-12-02;Desember;2020;41861;Diperiksa (orang/hari);Diperiksa Harian
2020-12-03;Desember;2020;45479;Diperiksa (orang/hari);Diperiksa Harian
2020-12-04;Desember;2020;39735;Diperiksa (orang/hari);Diperiksa Harian
2020-12-05;Desember;2020;36941;Diperiksa (orang/hari);Diperiksa Harian
2020-12-06;Desember;2020;28605;Diperiksa (orang/hari);Diperiksa Harian
2020-12-07;Desember;2020;21572;Diperiksa (orang/hari);Diperiksa Harian
2020-12-08;Desember;2020;33485;Diperiksa (orang/hari);Diperiksa Harian
2020-12-09;Desember;2020;30514;Diperiksa (orang/hari);Diperiksa Harian
2020-12-10;Desember;2020;32662;Diperiksa (orang/hari);Diperiksa Harian
2020-12-01;Desember;2020;87.6080125687353;CREC(%);Koefisien Ekspansi
2020-12-02;Desember;2020;70.5042472438099;CREC(%);Koefisien Ekspansi
2020-12-03;Desember;2020;43.888158680846;CREC(%);Koefisien Ekspansi
2020-12-04;Desember;2020;62.467689126314;CREC(%);Koefisien Ekspansi
2020-12-05;Desember;2020;70.8644433383109;CREC(%);Koefisien Ekspansi
2020-12-06;Desember;2020;70.9804565610117;CREC(%);Koefisien Ekspansi
2020-12-07;Desember;2020;78.0500521376434;CREC(%);Koefisien Ekspansi
2020-12-08;Desember;2020;80.026455026455;CREC(%);Koefisien Ekspansi
2020-12-09;Desember;2020;65.1700231099373;CREC(%);Koefisien Ekspansi
2020-12-10;Desember;2020;75.0870213823968;CREC(%);Koefisien Ekspansi
2020-12-01;Desember;2020;3.14003400891585;CFR(%);Koefisien Fatalitas
2020-12-02;Desember;2020;3.12989073862437;CFR(%);Koefisien Fatalitas
2020-12-03;Desember;2020;3.11090078995908;CFR(%);Koefisien Fatalitas
2020-12-04;Desember;2020;3.10087283565143;CFR(%);Koefisien Fatalitas
2020-12-05;Desember;2020;3.08737649353089;CFR(%);Koefisien Fatalitas
2020-12-06;Desember;2020;3.08251533529236;CFR(%);Koefisien Fatalitas
2020-12-07;Desember;2020;3.07230676640014;CFR(%);Koefisien Fatalitas
2020-12-08;Desember;2020;3.06726512417312;CFR(%);Koefisien Fatalitas
2020-12-09;Desember;2020;3.06476640242874;CFR(%);Koefisien Fatalitas
2020-12-10;Desember;2020;3.06144426839062;CFR(%);Koefisien Fatalitas
2020-12-11;Desember;2020;605243;Terkonfirmasi (orang);Terkonfirmasi
2020-12-12;Desember;2020;611631;Terkonfirmasi (orang);Terkonfirmasi
2020-12-13;Desember;2020;617820;Terkonfirmasi (orang);Terkonfirmasi
2020-12-14;Desember;2020;623309;Terkonfirmasi (orang);Terkonfirmasi
2020-12-15;Desember;2020;629429;Terkonfirmasi (orang);Terkonfirmasi
2020-12-16;Desember;2020;636154;Terkonfirmasi (orang);Terkonfirmasi
2020-12-17;Desember;2020;643508;Terkonfirmasi (orang);Terkonfirmasi
2020-12-18;Desember;2020;650197;Terkonfirmasi (orang);Terkonfirmasi
2020-12-19;Desember;2020;657958;Terkonfirmasi (orang);Terkonfirmasi
2020-12-20;Desember;2020;664930;Terkonfirmasi (orang);Terkonfirmasi
2020-12-11;Desember;2020;6310;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-12;Desember;2020;6388;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-13;Desember;2020;6189;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-14;Desember;2020;5489;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-15;Desember;2020;6120;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-16;Desember;2020;6725;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-17;Desember;2020;7354;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-18;Desember;2020;6689;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-19;Desember;2020;7761;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-20;Desember;2020;6972;Terkonfirmasi (orang/hari);Terkonfirmasi Harian
2020-12-11;Desember;2020;18511;Kematian (orang);Kematian
2020-12-12;Desember;2020;18653;Kematian (orang);Kematian
2020-12-13;Desember;2020;18819;Kematian (orang);Kematian
2020-12-14;Desember;2020;18956;Kematian (orang);Kematian
2020-12-15;Desember;2020;19111;Kematian (orang);Kematian
2020-12-16;Desember;2020;19248;Kematian (orang);Kematian
2020-12-17;Desember;2020;19390;Kematian (orang);Kematian
