tanggal;propinsi;nilai;kategori;pulau
2021-03-24;Jawa Timur;7.0872670671923;CFR;Jawa
2021-03-24;Banten;2.04517361501292;CFR;Jawa
2021-03-24;Bali;2.82925816331828;CFR;Sunda Kecil
2021-03-24;Nusa Tenggara Barat;3.74959940177331;CFR;Sunda Kecil
2021-03-24;Nusa Tenggara Timur;2.72227772227772;CFR;Sunda Kecil
2021-03-24;Kalimantan Barat;0.584381087302993;CFR;Kalimantan
2021-03-24;Kalimantan Tengah;2.35007610350076;CFR;Kalimantan
2021-03-24;Kalimantan Selatan;3.08951171949681;CFR;Kalimantan
2021-03-24;Kalimantan Timur;2.34080890633547;CFR;Kalimantan
2021-03-24;Kalimantan Utara;1.52475429411224;CFR;Kalimantan
2021-03-24;Sulawesi Utara;3.26549309600157;CFR;Sulawesi
2021-03-24;Sulawesi Tengah;2.64041375555757;CFR;Sulawesi
2021-03-24;Sulawesi Selatan;1.53165476130165;CFR;Sulawesi
2021-03-24;Sulawesi Tenggara;1.99511002444988;CFR;Sulawesi
2021-03-24;Gorontalo;2.83743842364532;CFR;Sulawesi
2021-03-24;Sulawesi Barat;2.0903322135125;CFR;Sulawesi
2021-03-24;Maluku;1.51036660716738;CFR;Maluku
2021-03-24;Maluku Utara;2.77777777777778;CFR;Maluku
2021-03-24;Papua;1.04777870913663;CFR;Papua
2021-03-24;Papua Barat;1.61983065406798;CFR;Papua
2021-03-25;Aceh;4.0216392773298;CFR;Sumatera
2021-03-25;Sumatera Utara;3.34672021419009;CFR;Sumatera
2021-03-25;Sumatera Barat;2.18159619586171;CFR;Sumatera
2021-03-25;Riau;2.45696630866559;CFR;Sumatera
2021-03-25;Jambi;1.47865093869414;CFR;Sumatera
2021-03-25;Sumatera Selatan;4.82846991671035;CFR;Sumatera
2021-03-25;Bengkulu;2.87377911344853;CFR;Sumatera
2021-03-25;Lampung;5.37376381617219;CFR;Sumatera
2021-03-25;Bangka Belitung;1.59139302925025;CFR;Sumatera
2021-03-25;Kepulauan Riau;2.49972469992292;CFR;Sumatera
2021-03-25;Jakarta;1.66423870866368;CFR;Jawa
2021-03-25;Jawa Barat;1.2350921317486;CFR;Jawa
2021-03-25;Jawa Tengah;4.31664597986485;CFR;Jawa
2021-03-25;Yogyakarta;2.37992077246843;CFR;Jawa
2021-03-25;Jawa Timur;7.08533453284386;CFR;Jawa
2021-03-25;Banten;2.04276066915123;CFR;Jawa
2021-03-25;Bali;2.83006687840525;CFR;Sunda Kecil
2021-03-25;Nusa Tenggara Barat;3.73324824505424;CFR;Sunda Kecil
2021-03-25;Nusa Tenggara Timur;2.71009448035803;CFR;Sunda Kecil
2021-03-25;Kalimantan Barat;0.581088219757;CFR;Kalimantan
2021-03-25;Kalimantan Tengah;2.33486571497701;CFR;Kalimantan
2021-03-25;Kalimantan Selatan;3.07325021789382;CFR;Kalimantan
2021-03-25;Kalimantan Timur;2.34322481513493;CFR;Kalimantan
2021-03-25;Kalimantan Utara;1.52874404979861;CFR;Kalimantan
2021-03-25;Sulawesi Utara;3.25930764206401;CFR;Sulawesi
2021-03-25;Sulawesi Tengah;2.64373019465822;CFR;Sulawesi
2021-03-25;Sulawesi Selatan;1.53327148519862;CFR;Sulawesi
2021-03-25;Sulawesi Tenggara;1.99491492274594;CFR;Sulawesi
2021-03-25;Gorontalo;2.83353010625738;CFR;Sulawesi
2021-03-25;Sulawesi Barat;2.08994215338683;CFR;Sulawesi
2021-03-25;Maluku;1.50355385456534;CFR;Maluku
2021-03-25;Maluku Utara;2.80112044817927;CFR;Maluku
2021-03-25;Papua;1.04144969797959;CFR;Papua
2021-03-25;Papua Barat;1.6154693427977;CFR;Papua
2021-03-26;Aceh;4.01549123522218;CFR;Sumatera
2021-03-26;Sumatera Utara;3.34062511586519;CFR;Sumatera
2021-03-26;Sumatera Barat;2.17356509491341;CFR;Sumatera
2021-03-26;Riau;2.44480880716754;CFR;Sumatera
2021-03-26;Jambi;1.52469340404375;CFR;Sumatera
2021-03-26;Sumatera Selatan;4.81515818750724;CFR;Sumatera
2021-03-26;Bengkulu;2.88822205551388;CFR;Sumatera
2021-03-26;Lampung;5.36426241391809;CFR;Sumatera
2021-03-26;Bangka Belitung;1.58217270194986;CFR;Sumatera
2021-03-26;Kepulauan Riau;2.51703671136514;CFR;Sumatera
2021-03-26;Jakarta;1.6610590445461;CFR;Jawa
2021-03-26;Jawa Barat;1.23120239567736;CFR;Jawa
2021-03-26;Jawa Tengah;4.31107252970934;CFR;Jawa
2021-03-26;Yogyakarta;2.38753687315634;CFR;Jawa
2021-03-26;Jawa Timur;7.08599302328948;CFR;Jawa
2021-03-26;Banten;2.057831190921;CFR;Jawa
2021-03-26;Bali;2.83254080452384;CFR;Sunda Kecil
2021-03-26;Nusa Tenggara Barat;3.72651024524897;CFR;Sunda Kecil
2021-03-26;Nusa Tenggara Timur;2.70872904451235;CFR;Sunda Kecil
2021-03-26;Kalimantan Barat;0.575614861329147;CFR;Kalimantan
2021-03-26;Kalimantan Tengah;2.32152523004751;CFR;Kalimantan
2021-03-26;Kalimantan Selatan;3.05969027213953;CFR;Kalimantan
2021-03-26;Kalimantan Timur;2.34337637494022;CFR;Kalimantan
2021-03-26;Kalimantan Utara;1.5311702515494;CFR;Kalimantan
2021-03-26;Sulawesi Utara;3.25569256866967;CFR;Sulawesi
2021-03-26;Sulawesi Tengah;2.65366910370972;CFR;Sulawesi
2021-03-26;Sulawesi Selatan;1.53244432456126;CFR;Sulawesi
2021-03-26;Sulawesi Tenggara;1.99374511336982;CFR;Sulawesi
2021-03-26;Gorontalo;2.82186948853616;CFR;Sulawesi
2021-03-26;Sulawesi Barat;2.08994215338683;CFR;Sulawesi
2021-03-26;Maluku;1.50232177000819;CFR;Maluku
2021-03-26;Maluku Utara;2.79524807826695;CFR;Maluku
2021-03-26;Papua;1.03664541543565;CFR;Papua
2021-03-26;Papua Barat;1.61191842715838;CFR;Papua
2021-03-27;Aceh;4.0272551611919;CFR;Sumatera
2021-03-27;Sumatera Utara;3.3418357916528;CFR;Sumatera
2021-03-27;Sumatera Barat;2.17550799068551;CFR;Sumatera
2021-03-27;Riau;2.44557287106753;CFR;Sumatera
2021-03-27;Jambi;1.52985688435598;CFR;Sumatera
2021-03-27;Sumatera Selatan;4.80336754699573;CFR;Sumatera
2021-03-27;Bengkulu;2.88551620760727;CFR;Sumatera
2021-03-27;Lampung;5.3745575381059;CFR;Sumatera
2021-03-27;Bangka Belitung;1.60220994475138;CFR;Sumatera
2021-03-27;Kepulauan Riau;2.51013920859366;CFR;Sumatera
2021-03-27;Jakarta;1.6598717155533;CFR;Jawa
2021-03-27;Jawa Barat;1.2702434904082;CFR;Jawa
2021-03-27;Jawa Tengah;4.3110255060535;CFR;Jawa
2021-03-27;Yogyakarta;2.41096561008445;CFR;Jawa
2021-03-27;Jawa Timur;7.08564164421556;CFR;Jawa
2021-03-27;Banten;2.04528448299753;CFR;Jawa
2021-03-27;Bali;2.8348271446863;CFR;Sunda Kecil
2021-03-27;Nusa Tenggara Barat;3.7444467950074;CFR;Sunda Kecil
2021-03-27;Nusa Tenggara Timur;2.71336951159349;CFR;Sunda Kecil
2021-03-27;Kalimantan Barat;0.569063631660631;CFR;Kalimantan
2021-03-27;Kalimantan Tengah;2.29625223081499;CFR;Kalimantan
2021-03-27;Kalimantan Selatan;3.04417401659782;CFR;Kalimantan
2021-03-27;Kalimantan Timur;2.34073320726533;CFR;Kalimantan
2021-03-27;Kalimantan Utara;1.54559505409583;CFR;Kalimantan
2021-03-27;Sulawesi Utara;3.25166167079369;CFR;Sulawesi
2021-03-27;Sulawesi Tengah;2.65055896141363;CFR;Sulawesi
2021-03-27;Sulawesi Selatan;1.53156644369935;CFR;Sulawesi
2021-03-27;Sulawesi Tenggara;2.00097608589556;CFR;Sulawesi
2021-03-27;Gorontalo;2.83701819604774;CFR;Sulawesi
2021-03-27;Sulawesi Barat;2.08955223880597;CFR;Sulawesi
2021-03-27;Maluku;1.49925037481259;CFR;Maluku
2021-03-27;Maluku Utara;2.7906976744186;CFR;Maluku
2021-03-27;Papua;1.03018440300814;CFR;Papua
2021-03-27;Papua Barat;1.60330377748087;CFR;Papua
2021-03-28;Aceh;4.02234636871508;CFR;Sumatera
2021-03-28;Sumatera Utara;3.34070796460177;CFR;Sumatera
2021-03-28;Sumatera Barat;2.17135590526148;CFR;Sumatera
2021-03-28;Riau;2.43959175365648;CFR;Sumatera
2021-03-28;Jambi;1.51663405088063;CFR;Sumatera
2021-03-28;Sumatera Selatan;4.79848649888207;CFR;Sumatera
2021-03-28;Bengkulu;2.87099179716629;CFR;Sumatera
2021-03-28;Lampung;5.39703127251765;CFR;Sumatera
2021-03-28;Bangka Belitung;1.60761154855643;CFR;Sumatera
2021-03-28;Kepulauan Riau;2.5046483648693;CFR;Sumatera
2021-03-28;Jakarta;1.65950296556156;CFR;Jawa
2021-03-28;Jawa Barat;1.27033138022416;CFR;Jawa
2021-03-28;Jawa Tengah;4.30844831296779;CFR;Jawa
2021-03-28;Yogyakarta;2.41992014873061;CFR;Jawa
2021-03-28;Jawa Timur;7.08503045813358;CFR;Jawa
2021-03-28;Banten;2.04081632653061;CFR;Jawa
2021-03-28;Bali;2.83883485231421;CFR;Sunda Kecil
2021-03-28;Nusa Tenggara Barat;3.74207188160677;CFR;Sunda Kecil
2021-03-28;Nusa Tenggara Timur;2.72533245772451;CFR;Sunda Kecil
2021-03-28;Kalimantan Barat;0.568084007574453;CFR;Kalimantan
2021-03-28;Kalimantan Tengah;2.28118905502039;CFR;Kalimantan
2021-03-28;Kalimantan Selatan;3.03108521700653;CFR;Kalimantan
2021-03-28;Kalimantan Timur;2.34098869922178;CFR;Kalimantan
2021-03-28;Kalimantan Utara;1.53734852595406;CFR;Kalimantan
2021-03-28;Sulawesi Utara;3.25060256660804;CFR;Sulawesi
2021-03-28;Sulawesi Tengah;2.64626462646265;CFR;Sulawesi
2021-03-28;Sulawesi Selatan;1.53234769137507;CFR;Sulawesi
2021-03-28;Sulawesi Tenggara;2.00019514098936;CFR;Sulawesi
2021-03-28;Gorontalo;2.83258448915804;CFR;Sulawesi
2021-03-28;Sulawesi Barat;2.08838336751818;CFR;Sulawesi
2021-03-28;Maluku;1.49863760217984;CFR;Maluku
2021-03-28;Maluku Utara;2.78810408921933;CFR;Maluku
2021-03-28;Papua;1.02938905759432;CFR;Papua
2021-03-28;Papua Barat;1.5972894482091;CFR;Papua
2021-03-29;Aceh;4.02922967624074;CFR;Sumatera
2021-03-29;Sumatera Utara;3.33529455026844;CFR;Sumatera
2021-03-29;Sumatera Barat;2.16852933705867;CFR;Sumatera
2021-03-29;Riau;2.4492164828787;CFR;Sumatera
2021-03-29;Jambi;1.52152800258983;CFR;Sumatera
2021-03-29;Sumatera Selatan;4.79069236911144;CFR;Sumatera
2021-03-29;Bengkulu;2.86564942314849;CFR;Sumatera
2021-03-29;Lampung;5.38058684267164;CFR;Sumatera
2021-03-29;Bangka Belitung;1.61833387639839;CFR;Sumatera
2021-03-29;Kepulauan Riau;2.50163862792222;CFR;Sumatera
2021-03-29;Jakarta;1.66086166228008;CFR;Jawa
2021-03-29;Jawa Barat;1.26451311615324;CFR;Jawa
2021-03-29;Jawa Tengah;4.32173871552629;CFR;Jawa
2021-03-29;Yogyakarta;2.4303551356442;CFR;Jawa
2021-03-29;Jawa Timur;7.09094310838622;CFR;Jawa
2021-03-29;Banten;2.02247191011236;CFR;Jawa
2021-03-29;Bali;2.84624189240748;CFR;Sunda Kecil
2021-03-29;Nusa Tenggara Barat;3.75052675937632;CFR;Sunda Kecil
2021-03-29;Nusa Tenggara Timur;2.72749610942747;CFR;Sunda Kecil
2021-03-29;Kalimantan Barat;0.568084007574453;CFR;Kalimantan
2021-03-29;Kalimantan Tengah;2.27152356852822;CFR;Kalimantan
2021-03-29;Kalimantan Selatan;3.01525881579908;CFR;Kalimantan
2021-03-29;Kalimantan Timur;2.34114241422402;CFR;Kalimantan
2021-03-29;Kalimantan Utara;1.54429693849905;CFR;Kalimantan
2021-03-29;Sulawesi Utara;3.25017911808767;CFR;Sulawesi
2021-03-29;Sulawesi Tengah;2.64008620689655;CFR;Sulawesi
2021-03-29;Sulawesi Selatan;1.53116166375017;CFR;Sulawesi
2021-03-29;Sulawesi Tenggara;1.9994148054228;CFR;Sulawesi
2021-03-29;Gorontalo;2.83147822690881;CFR;Sulawesi
2021-03-29;Sulawesi Barat;2.08799403430276;CFR;Sulawesi
2021-03-29;Maluku;1.49863760217984;CFR;Maluku
2021-03-29;Maluku Utara;2.78422273781903;CFR;Maluku
2021-03-29;Papua;1.03188048667796;CFR;Papua
2021-03-29;Papua Barat;1.59516616314199;CFR;Papua
2021-03-30;Aceh;4.02555262624214;CFR;Sumatera
2021-03-30;Sumatera Utara;3.33418919414591;CFR;Sumatera
2021-03-30;Sumatera Barat;2.1644199734194;CFR;Sumatera
2021-03-30;Riau;2.44565217391304;CFR;Sumatera
2021-03-30;Jambi;1.51661826395612;CFR;Sumatera
2021-03-30;Sumatera Selatan;4.77730496453901;CFR;Sumatera
2021-03-30;Bengkulu;2.85661629192776;CFR;Sumatera
2021-03-30;Lampung;5.39671193709793;CFR;Sumatera
2021-03-30;Bangka Belitung;1.63511187607573;CFR;Sumatera
2021-03-30;Kepulauan Riau;2.49945426762716;CFR;Sumatera
2021-03-30;Jakarta;1.66023773911674;CFR;Jawa
2021-03-30;Jawa Barat;1.26310131685031;CFR;Jawa
2021-03-30;Jawa Tengah;4.31636296661577;CFR;Jawa
2021-03-30;Yogyakarta;2.42469879518072;CFR;Jawa
2021-03-30;Jawa Timur;7.10043448597795;CFR;Jawa
2021-03-30;Banten;2.14078078730745;CFR;Jawa
2021-03-30;Bali;2.85685340897579;CFR;Sunda Kecil
2021-03-30;Nusa Tenggara Barat;3.76884422110553;CFR;Sunda Kecil
2021-03-30;Nusa Tenggara Timur;2.75050709939148;CFR;Sunda Kecil
2021-03-30;Kalimantan Barat;0.5641990083775;CFR;Kalimantan
2021-03-30;Kalimantan Tengah;2.28444236176195;CFR;Kalimantan
2021-03-30;Kalimantan Selatan;3.00561289154445;CFR;Kalimantan
2021-03-30;Kalimantan Timur;2.34624899547768;CFR;Kalimantan
2021-03-30;Kalimantan Utara;1.53956964076708;CFR;Kalimantan
2021-03-30;Sulawesi Utara;3.24848642666493;CFR;Sulawesi
2021-03-30;Sulawesi Tengah;2.62946069224577;CFR;Sulawesi
2021-03-30;Sulawesi Selatan;1.52848696586939;CFR;Sulawesi
2021-03-30;Sulawesi Tenggara;1.99805068226121;CFR;Sulawesi
2021-03-30;Gorontalo;2.84544923016956;CFR;Sulawesi
2021-03-30;Sulawesi Barat;2.08799403430276;CFR;Sulawesi
2021-03-30;Maluku;1.4961915125136;CFR;Maluku
2021-03-30;Maluku Utara;2.776492364646;CFR;Maluku
2021-03-30;Papua;1.03425323844145;CFR;Papua
2021-03-30;Papua Barat;1.59227985524729;CFR;Papua
2021-03-31;Aceh;4.01334411645774;CFR;Sumatera
2021-03-31;Sumatera Utara;3.33357701586373;CFR;Sumatera
2021-03-31;Sumatera Barat;2.15582450832073;CFR;Sumatera
2021-03-31;Riau;2.44877992633518;CFR;Sumatera
2021-03-31;Jambi;1.51004016064257;CFR;Sumatera
2021-03-31;Sumatera Selatan;4.75545777627348;CFR;Sumatera
2021-03-31;Bengkulu;2.8383080021974;CFR;Sumatera
2021-03-31;Lampung;5.39981453741351;CFR;Sumatera
2021-03-31;Bangka Belitung;1.65527552328065;CFR;Sumatera
2021-03-31;Kepulauan Riau;2.49319542732716;CFR;Sumatera
2021-03-31;Jakarta;1.65944693826805;CFR;Jawa
2021-03-31;Jawa Barat;1.26057806793936;CFR;Jawa
2021-03-31;Jawa Tengah;4.31017119838872;CFR;Jawa
2021-03-31;Yogyakarta;2.41694550669216;CFR;Jawa
2021-03-31;Jawa Timur;7.11020022071575;CFR;Jawa
2021-03-31;Banten;2.08691967477952;CFR;Jawa
2021-03-31;Bali;2.85757484124584;CFR;Sunda Kecil
2021-03-31;Nusa Tenggara Barat;3.75234521575985;CFR;Sunda Kecil
2021-03-31;Nusa Tenggara Timur;2.7708417237213;CFR;Sunda Kecil
2021-03-31;Kalimantan Barat;0.559132497458489;CFR;Kalimantan
2021-03-31;Kalimantan Tengah;2.26798143851508;CFR;Kalimantan
2021-03-31;Kalimantan Selatan;2.99117710350764;CFR;Kalimantan
2021-03-31;Kalimantan Timur;2.34201969746949;CFR;Kalimantan
2021-03-31;Kalimantan Utara;1.54509522098455;CFR;Kalimantan
2021-03-31;Sulawesi Utara;3.24764074194598;CFR;Sulawesi
2021-03-31;Sulawesi Tengah;2.62008733624454;CFR;Sulawesi
2021-03-31;Sulawesi Selatan;1.52607747777964;CFR;Sulawesi
2021-03-31;Sulawesi Tenggara;1.99668841920717;CFR;Sulawesi
2021-03-31;Gorontalo;2.84101965362911;CFR;Sulawesi
2021-03-31;Sulawesi Barat;2.10624417520969;CFR;Sulawesi
2021-03-31;Maluku;1.4961915125136;CFR;Maluku
2021-03-31;Maluku Utara;2.77264325323475;CFR;Maluku
2021-03-31;Papua;1.03119097452652;CFR;Papua
2021-03-31;Papua Barat;1.60067396798652;CFR;Papua
2021-04-01;Sumatera Utara;27423;Terkonfirmasi;Sumatera
2021-04-01;Sumatera Barat;31862;Terkonfirmasi;Sumatera
2021-04-01;Riau;34951;Terkonfirmasi;Sumatera
2021-04-01;Jambi;6287;Terkonfirmasi;Sumatera
2021-04-01;Sumatera Selatan;17860;Terkonfirmasi;Sumatera
2021-04-01;Bengkulu;5484;Terkonfirmasi;Sumatera
2021-04-01;Lampung;14062;Terkonfirmasi;Sumatera
2021-04-01;Bangka Belitung;9464;Terkonfirmasi;Sumatera
2021-04-01;Kepulauan Riau;9216;Terkonfirmasi;Sumatera
2021-04-01;Jakarta;383392;Terkonfirmasi;Jawa
2021-04-01;Jawa Barat;251186;Terkonfirmasi;Jawa
2021-04-01;Jawa Tengah;169480;Terkonfirmasi;Jawa
2021-04-01;Yogyakarta;33648;Terkonfirmasi;Jawa
2021-04-01;Jawa Timur;139827;Terkonfirmasi;Jawa
2021-04-01;Banten;38664;Terkonfirmasi;Jawa
2021-04-01;Bali;39856;Terkonfirmasi;Sunda Kecil
2021-04-01;Nusa Tenggara Barat;9609;Terkonfirmasi;Sunda Kecil
2021-04-01;Nusa Tenggara Timur;12501;Terkonfirmasi;Sunda Kecil
2021-04-01;Kalimantan Barat;5941;Terkonfirmasi;Kalimantan
2021-04-01;Kalimantan Tengah;17303;Terkonfirmasi;Kalimantan
2021-04-01;Kalimantan Selatan;28144;Terkonfirmasi;Kalimantan
2021-04-01;Kalimantan Timur;63877;Terkonfirmasi;Kalimantan
2021-04-01;Kalimantan Utara;11154;Terkonfirmasi;Kalimantan
2021-04-01;Sulawesi Utara;15370;Terkonfirmasi;Sulawesi
2021-04-01;Sulawesi Tengah;11253;Terkonfirmasi;Sulawesi
2021-04-01;Sulawesi Selatan;59713;Terkonfirmasi;Sulawesi
2021-04-01;Sulawesi Tenggara;10273;Terkonfirmasi;Sulawesi
2021-04-01;Gorontalo;5162;Terkonfirmasi;Sulawesi
2021-04-01;Sulawesi Barat;5366;Terkonfirmasi;Sulawesi
2021-04-01;Maluku;7358;Terkonfirmasi;Maluku
2021-04-01;Maluku Utara;4331;Terkonfirmasi;Maluku
2021-04-01;Papua;19602;Terkonfirmasi;Papua
2021-04-01;Papua Barat;8332;Terkonfirmasi;Papua
2021-04-02;Aceh;9912;Terkonfirmasi;Sumatera
2021-04-02;Sumatera Utara;27484;Terkonfirmasi;Sumatera
2021-04-02;Sumatera Barat;32012;Terkonfirmasi;Sumatera
2021-04-02;Riau;35154;Terkonfirmasi;Sumatera
2021-04-02;Jambi;6329;Terkonfirmasi;Sumatera
2021-04-02;Sumatera Selatan;17935;Terkonfirmasi;Sumatera
2021-04-02;Bengkulu;5491;Terkonfirmasi;Sumatera
2021-04-02;Lampung;14134;Terkonfirmasi;Sumatera
2021-04-02;Bangka Belitung;9510;Terkonfirmasi;Sumatera
2021-04-02;Kepulauan Riau;9248;Terkonfirmasi;Sumatera
2021-04-02;Jakarta;384632;Terkonfirmasi;Jawa
2021-04-02;Jawa Barat;251847;Terkonfirmasi;Jawa
2021-04-02;Jawa Tengah;169719;Terkonfirmasi;Jawa
2021-04-02;Yogyakarta;33902;Terkonfirmasi;Jawa
2021-04-02;Jawa Timur;140101;Terkonfirmasi;Jawa
2021-04-02;Banten;39514;Terkonfirmasi;Jawa
2021-04-02;Bali;40025;Terkonfirmasi;Sunda Kecil
2021-04-02;Nusa Tenggara Barat;9626;Terkonfirmasi;Sunda Kecil
2021-04-02;Nusa Tenggara Timur;12580;Terkonfirmasi;Sunda Kecil
2021-04-02;Kalimantan Barat;5994;Terkonfirmasi;Kalimantan
2021-04-02;Kalimantan Tengah;17407;Terkonfirmasi;Kalimantan
2021-04-02;Kalimantan Selatan;28427;Terkonfirmasi;Kalimantan
2021-04-02;Kalimantan Timur;64115;Terkonfirmasi;Kalimantan
2021-04-02;Kalimantan Utara;11170;Terkonfirmasi;Kalimantan
2021-04-02;Sulawesi Utara;15375;Terkonfirmasi;Sulawesi
2021-04-02;Sulawesi Tengah;11271;Terkonfirmasi;Sulawesi
2021-04-02;Sulawesi Selatan;59732;Terkonfirmasi;Sulawesi
2021-04-02;Sulawesi Tenggara;10275;Terkonfirmasi;Sulawesi
2021-04-02;Gorontalo;5172;Terkonfirmasi;Sulawesi
2021-04-02;Sulawesi Barat;5369;Terkonfirmasi;Sulawesi
2021-04-02;Maluku;7370;Terkonfirmasi;Maluku
2021-04-02;Maluku Utara;4331;Terkonfirmasi;Maluku
2021-04-02;Papua;19654;Terkonfirmasi;Papua
2021-04-02;Papua Barat;8362;Terkonfirmasi;Papua
2021-04-03;Aceh;9918;Terkonfirmasi;Sumatera
2021-04-03;Sumatera Utara;27548;Terkonfirmasi;Sumatera
2021-04-03;Sumatera Barat;32098;Terkonfirmasi;Sumatera
2021-04-03;Riau;35270;Terkonfirmasi;Sumatera
2021-04-03;Jambi;6361;Terkonfirmasi;Sumatera
2021-04-03;Sumatera Selatan;17974;Terkonfirmasi;Sumatera
2021-04-03;Bengkulu;5497;Terkonfirmasi;Sumatera
2021-04-03;Lampung;14178;Terkonfirmasi;Sumatera
2021-04-03;Bangka Belitung;9593;Terkonfirmasi;Sumatera
2021-04-03;Kepulauan Riau;9304;Terkonfirmasi;Sumatera
2021-04-03;Jakarta;385730;Terkonfirmasi;Jawa
2021-04-03;Jawa Barat;252207;Terkonfirmasi;Jawa
2021-04-03;Jawa Tengah;169993;Terkonfirmasi;Jawa
2021-04-03;Yogyakarta;34020;Terkonfirmasi;Jawa
2021-04-03;Jawa Timur;140331;Terkonfirmasi;Jawa
2021-04-03;Banten;40424;Terkonfirmasi;Jawa
2021-04-03;Bali;40166;Terkonfirmasi;Sunda Kecil
2021-04-03;Nusa Tenggara Barat;9647;Terkonfirmasi;Sunda Kecil
2021-04-03;Nusa Tenggara Timur;12610;Terkonfirmasi;Sunda Kecil
2021-04-03;Kalimantan Barat;6043;Terkonfirmasi;Kalimantan
2021-04-03;Kalimantan Tengah;17497;Terkonfirmasi;Kalimantan
2021-04-03;Kalimantan Selatan;28581;Terkonfirmasi;Kalimantan
2021-04-03;Kalimantan Timur;64253;Terkonfirmasi;Kalimantan
2021-04-03;Kalimantan Utara;11232;Terkonfirmasi;Kalimantan
2021-04-03;Sulawesi Utara;15386;Terkonfirmasi;Sulawesi
2021-04-03;Sulawesi Tengah;11285;Terkonfirmasi;Sulawesi
2021-04-03;Sulawesi Selatan;59786;Terkonfirmasi;Sulawesi
2021-04-03;Sulawesi Tenggara;10275;Terkonfirmasi;Sulawesi
2021-04-03;Gorontalo;5191;Terkonfirmasi;Sulawesi
2021-04-03;Sulawesi Barat;5370;Terkonfirmasi;Sulawesi
2021-04-03;Maluku;7373;Terkonfirmasi;Maluku
2021-04-03;Maluku Utara;4331;Terkonfirmasi;Maluku
2021-04-03;Papua;19675;Terkonfirmasi;Papua
2021-04-03;Papua Barat;8377;Terkonfirmasi;Papua
2021-04-04;Aceh;9922;Terkonfirmasi;Sumatera
2021-04-04;Sumatera Utara;27621;Terkonfirmasi;Sumatera
2021-04-04;Sumatera Barat;32155;Terkonfirmasi;Sumatera
2021-04-04;Riau;35487;Terkonfirmasi;Sumatera
2021-04-04;Jambi;6384;Terkonfirmasi;Sumatera
2021-04-04;Sumatera Selatan;18015;Terkonfirmasi;Sumatera
2021-04-04;Bengkulu;5535;Terkonfirmasi;Sumatera
2021-04-04;Lampung;14206;Terkonfirmasi;Sumatera
2021-04-04;Bangka Belitung;9653;Terkonfirmasi;Sumatera
2021-04-04;Kepulauan Riau;9314;Terkonfirmasi;Sumatera
2021-04-04;Jakarta;386466;Terkonfirmasi;Jawa
2021-04-04;Jawa Barat;252545;Terkonfirmasi;Jawa
2021-04-04;Jawa Tengah;170188;Terkonfirmasi;Jawa
2021-04-04;Yogyakarta;34143;Terkonfirmasi;Jawa
2021-04-04;Jawa Timur;140552;Terkonfirmasi;Jawa
2021-04-04;Banten;43925;Terkonfirmasi;Jawa
2021-04-04;Bali;40421;Terkonfirmasi;Sunda Kecil
2021-04-04;Nusa Tenggara Barat;9666;Terkonfirmasi;Sunda Kecil
2021-04-04;Nusa Tenggara Timur;12642;Terkonfirmasi;Sunda Kecil
2021-04-04;Kalimantan Barat;6091;Terkonfirmasi;Kalimantan
2021-04-04;Kalimantan Tengah;17589;Terkonfirmasi;Kalimantan
2021-04-04;Kalimantan Selatan;28871;Terkonfirmasi;Kalimantan
2021-04-04;Kalimantan Timur;64407;Terkonfirmasi;Kalimantan
2021-04-04;Kalimantan Utara;11275;Terkonfirmasi;Kalimantan
2021-04-04;Sulawesi Utara;15386;Terkonfirmasi;Sulawesi
2021-04-04;Sulawesi Tengah;11303;Terkonfirmasi;Sulawesi
2021-04-04;Sulawesi Selatan;59844;Terkonfirmasi;Sulawesi
2021-04-04;Sulawesi Tenggara;10283;Terkonfirmasi;Sulawesi
2021-04-04;Gorontalo;5202;Terkonfirmasi;Sulawesi
2021-04-04;Sulawesi Barat;5373;Terkonfirmasi;Sulawesi
2021-04-04;Maluku;7373;Terkonfirmasi;Maluku
2021-04-04;Maluku Utara;4331;Terkonfirmasi;Maluku
2021-04-04;Papua;19692;Terkonfirmasi;Papua
2021-04-04;Papua Barat;8395;Terkonfirmasi;Papua
2021-04-05;Aceh;9933;Terkonfirmasi;Sumatera
2021-04-05;Sumatera Utara;27695;Terkonfirmasi;Sumatera
2021-04-05;Sumatera Barat;32206;Terkonfirmasi;Sumatera
2021-04-05;Riau;35572;Terkonfirmasi;Sumatera
2021-04-05;Jambi;6405;Terkonfirmasi;Sumatera
2021-04-05;Sumatera Selatan;18069;Terkonfirmasi;Sumatera
2021-04-05;Bengkulu;5549;Terkonfirmasi;Sumatera
2021-04-05;Lampung;14234;Terkonfirmasi;Sumatera
2021-04-05;Bangka Belitung;9755;Terkonfirmasi;Sumatera
2021-04-05;Kepulauan Riau;9358;Terkonfirmasi;Sumatera
2021-04-05;Jakarta;386989;Terkonfirmasi;Jawa
2021-04-05;Jawa Barat;253455;Terkonfirmasi;Jawa
2021-04-05;Jawa Tengah;170684;Terkonfirmasi;Jawa
2021-04-05;Yogyakarta;34278;Terkonfirmasi;Jawa
2021-04-05;Jawa Timur;140782;Terkonfirmasi;Jawa
2021-04-05;Banten;44184;Terkonfirmasi;Jawa
2021-04-05;Bali;40608;Terkonfirmasi;Sunda Kecil
2021-04-05;Nusa Tenggara Barat;9698;Terkonfirmasi;Sunda Kecil
